-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 11/30/2023 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
40.25,-71.25,2023,1,2,0.0
40.75,-80.25,2023,1,2,1.5
40.75,-79.75,2023,1,2,1.91
40.75,-79.25,2023,1,2,2.66
40.75,-78.75,2023,1,2,3.37
40.75,-78.25,2023,1,2,3.47
40.75,-77.75,2023,1,2,3.34
40.75,-77.25,2023,1,2,2.59
40.75,-76.75,2023,1,2,1.5
40.75,-76.25,2023,1,2,0.97
40.75,-75.75,2023,1,2,0.7
40.75,-75.25,2023,1,2,0.61
40.75,-74.75,2023,1,2,0.51
40.75,-74.25,2023,1,2,0.37
40.75,-73.75,2023,1,2,0.29
40.75,-73.25,2023,1,2,0.22
40.75,-72.75,2023,1,2,0.2
40.75,-72.25,2023,1,2,0.14
40.75,-71.75,2023,1,2,0.03
40.75,-71.25,2023,1,2,0.0
41.25,-80.25,2023,1,2,0.82
41.25,-79.75,2023,1,2,1.13
41.25,-79.25,2023,1,2,1.49
41.25,-78.75,2023,1,2,1.63
41.25,-78.25,2023,1,2,1.58
41.25,-77.75,2023,1,2,1.52
41.25,-77.25,2023,1,2,1.23
41.25,-76.75,2023,1,2,0.8
41.25,-76.25,2023,1,2,0.61
41.25,-75.75,2023,1,2,0.51
41.25,-75.25,2023,1,2,0.42
41.25,-74.75,2023,1,2,0.32
41.25,-74.25,2023,1,2,0.22
41.25,-73.75,2023,1,2,0.16
41.25,-73.25,2023,1,2,0.13
41.25,-72.75,2023,1,2,0.14
41.25,-72.25,2023,1,2,0.09
41.25,-71.75,2023,1,2,0.01
41.25,-71.25,2023,1,2,0.0
41.75,-80.25,2023,1,2,0.32
41.75,-79.75,2023,1,2,0.45
41.75,-79.25,2023,1,2,0.49
41.75,-78.75,2023,1,2,0.31
41.75,-78.25,2023,1,2,0.39
41.75,-77.75,2023,1,2,0.39
41.75,-77.25,2023,1,2,0.31
41.75,-76.75,2023,1,2,0.18
41.75,-76.25,2023,1,2,0.15
41.75,-75.75,2023,1,2,0.17
41.75,-75.25,2023,1,2,0.12
41.75,-74.75,2023,1,2,0.07
41.75,-74.25,2023,1,2,0.04
41.75,-73.75,2023,1,2,0.03
41.75,-73.25,2023,1,2,0.02
41.75,-72.75,2023,1,2,0.01
41.75,-72.25,2023,1,2,0.01
41.75,-71.75,2023,1,2,0.0
41.75,-71.25,2023,1,2,0.0
42.25,-80.25,2023,1,2,0.18
42.25,-79.75,2023,1,2,0.22
42.25,-79.25,2023,1,2,0.19
42.25,-78.75,2023,1,2,0.09
42.25,-78.25,2023,1,2,0.06
42.25,-77.75,2023,1,2,0.05
42.25,-77.25,2023,1,2,0.04
42.25,-76.75,2023,1,2,0.02
42.25,-76.25,2023,1,2,0.03
42.25,-75.75,2023,1,2,0.03
42.25,-75.25,2023,1,2,0.01
42.25,-74.75,2023,1,2,0.01
42.25,-74.25,2023,1,2,0.0
42.25,-73.75,2023,1,2,0.0
42.25,-73.25,2023,1,2,0.0
42.25,-72.75,2023,1,2,0.0
42.25,-72.25,2023,1,2,0.0
42.25,-71.75,2023,1,2,0.0
42.25,-71.25,2023,1,2,0.0
42.75,-80.25,2023,1,2,0.12
42.75,-79.75,2023,1,2,0.17
42.75,-79.25,2023,1,2,0.19
42.75,-78.75,2023,1,2,0.15
42.75,-78.25,2023,1,2,0.09
42.75,-77.75,2023,1,2,0.08
42.75,-77.25,2023,1,2,0.08
42.75,-76.75,2023,1,2,0.08
42.75,-76.25,2023,1,2,0.05
42.75,-75.75,2023,1,2,0.04
42.75,-75.25,2023,1,2,0.03
42.75,-74.75,2023,1,2,0.03
42.75,-74.25,2023,1,2,0.02
42.75,-73.75,2023,1,2,0.0
42.75,-73.25,2023,1,2,0.0
42.75,-72.75,2023,1,2,0.01
42.75,-72.25,2023,1,2,0.01
42.75,-71.75,2023,1,2,0.01
42.75,-71.25,2023,1,2,0.01
43.25,-80.25,2023,1,2,0.03
43.25,-79.75,2023,1,2,0.07
43.25,-79.25,2023,1,2,0.19
43.25,-78.75,2023,1,2,0.4
43.25,-78.25,2023,1,2,0.43
43.25,-77.75,2023,1,2,0.34
43.25,-77.25,2023,1,2,0.31
43.25,-76.75,2023,1,2,0.33
43.25,-76.25,2023,1,2,0.19
43.25,-75.75,2023,1,2,0.14
43.25,-75.25,2023,1,2,0.11
43.25,-74.75,2023,1,2,0.09
43.25,-74.25,2023,1,2,0.07
43.25,-73.75,2023,1,2,0.03
43.25,-73.25,2023,1,2,0.01
43.25,-72.75,2023,1,2,0.01
43.25,-72.25,2023,1,2,0.02
43.25,-71.75,2023,1,2,0.02
43.25,-71.25,2023,1,2,0.01
43.75,-80.25,2023,1,2,0.01
43.75,-79.75,2023,1,2,0.05
43.75,-79.25,2023,1,2,0.19
43.75,-78.75,2023,1,2,0.45
43.75,-78.25,2023,1,2,0.51
43.75,-77.75,2023,1,2,0.4
43.75,-77.25,2023,1,2,0.36
43.75,-76.75,2023,1,2,0.41
43.75,-76.25,2023,1,2,0.32
43.75,-75.75,2023,1,2,0.24
43.75,-75.25,2023,1,2,0.2
43.75,-74.75,2023,1,2,0.17
43.75,-74.25,2023,1,2,0.13
43.75,-73.75,2023,1,2,0.05
43.75,-73.25,2023,1,2,0.02
43.75,-72.75,2023,1,2,0.02
43.75,-72.25,2023,1,2,0.03
43.75,-71.75,2023,1,2,0.04
43.75,-71.25,2023,1,2,0.03
44.25,-80.25,2023,1,2,0.02
44.25,-79.75,2023,1,2,0.05
44.25,-79.25,2023,1,2,0.14
44.25,-78.75,2023,1,2,0.31
44.25,-78.25,2023,1,2,0.3
44.25,-77.75,2023,1,2,0.23
44.25,-77.25,2023,1,2,0.19
44.25,-76.75,2023,1,2,0.21
44.25,-76.25,2023,1,2,0.3
44.25,-75.75,2023,1,2,0.25
44.25,-75.25,2023,1,2,0.24
44.25,-74.75,2023,1,2,0.23
44.25,-74.25,2023,1,2,0.21
44.25,-73.75,2023,1,2,0.13
44.25,-73.25,2023,1,2,0.08
44.25,-72.75,2023,1,2,0.13
44.25,-72.25,2023,1,2,0.17
44.25,-71.75,2023,1,2,0.16
44.25,-71.25,2023,1,2,0.09
44.75,-80.25,2023,1,2,0.03
44.75,-79.75,2023,1,2,0.05
44.75,-79.25,2023,1,2,0.1
44.75,-78.75,2023,1,2,0.23
44.75,-78.25,2023,1,2,0.26
44.75,-77.75,2023,1,2,0.19
44.75,-77.25,2023,1,2,0.13
44.75,-76.75,2023,1,2,0.13
44.75,-76.25,2023,1,2,0.18
44.75,-75.75,2023,1,2,0.2
44.75,-75.25,2023,1,2,0.23
44.75,-74.75,2023,1,2,0.31
44.75,-74.25,2023,1,2,0.42
44.75,-73.75,2023,1,2,0.45
44.75,-73.25,2023,1,2,0.49
44.75,-72.75,2023,1,2,0.6
44.75,-72.25,2023,1,2,0.69
44.75,-71.75,2023,1,2,0.66
44.75,-71.25,2023,1,2,0.39
45.25,-80.25,2023,1,2,0.04
45.25,-79.75,2023,1,2,0.06
45.25,-79.25,2023,1,2,0.08
45.25,-78.75,2023,1,2,0.15
45.25,-78.25,2023,1,2,0.19
45.25,-77.75,2023,1,2,0.18
45.25,-77.25,2023,1,2,0.15
45.25,-76.75,2023,1,2,0.16
45.25,-76.25,2023,1,2,0.17
45.25,-75.75,2023,1,2,0.21
45.25,-75.25,2023,1,2,0.24
45.25,-74.75,2023,1,2,0.33
45.25,-74.25,2023,1,2,0.48
45.25,-73.75,2023,1,2,0.61
45.25,-73.25,2023,1,2,0.71
45.25,-72.75,2023,1,2,0.83
45.25,-72.25,2023,1,2,1.04
45.25,-71.75,2023,1,2,1.18
45.25,-71.25,2023,1,2,0.86
45.75,-80.25,2023,1,2,0.05
45.75,-79.75,2023,1,2,0.07
45.75,-79.25,2023,1,2,0.11
45.75,-78.75,2023,1,2,0.14
45.75,-78.25,2023,1,2,0.16
45.75,-77.75,2023,1,2,0.23
45.75,-77.25,2023,1,2,0.27
45.75,-76.75,2023,1,2,0.29
45.75,-76.25,2023,1,2,0.3
45.75,-75.75,2023,1,2,0.27
45.75,-75.25,2023,1,2,0.26
45.75,-74.75,2023,1,2,0.26
45.75,-74.25,2023,1,2,0.29
45.75,-73.75,2023,1,2,0.36
45.75,-73.25,2023,1,2,0.4
45.75,-72.75,2023,1,2,0.48
45.75,-72.25,2023,1,2,0.7
45.75,-71.75,2023,1,2,0.98
45.75,-71.25,2023,1,2,1.04
46.25,-80.25,2023,1,2,0.07
46.25,-79.75,2023,1,2,0.1
46.25,-79.25,2023,1,2,0.16
46.25,-78.75,2023,1,2,0.21
46.25,-78.25,2023,1,2,0.26
46.25,-77.75,2023,1,2,0.38
46.25,-77.25,2023,1,2,0.46
46.25,-76.75,2023,1,2,0.48
46.25,-76.25,2023,1,2,0.47
46.25,-75.75,2023,1,2,0.44
46.25,-75.25,2023,1,2,0.38
46.25,-74.75,2023,1,2,0.32
46.25,-74.25,2023,1,2,0.26
46.25,-73.75,2023,1,2,0.21
46.25,-73.25,2023,1,2,0.21
46.25,-72.75,2023,1,2,0.25
46.25,-72.25,2023,1,2,0.37
46.25,-71.75,2023,1,2,0.57
46.25,-71.25,2023,1,2,0.81
46.75,-80.25,2023,1,2,0.1
46.75,-79.75,2023,1,2,0.15
46.75,-79.25,2023,1,2,0.24
46.75,-78.75,2023,1,2,0.36
46.75,-78.25,2023,1,2,0.54
46.75,-77.75,2023,1,2,0.68
46.75,-77.25,2023,1,2,0.76
46.75,-76.75,2023,1,2,0.78
46.75,-76.25,2023,1,2,0.75
46.75,-75.75,2023,1,2,0.76
46.75,-75.25,2023,1,2,0.72
46.75,-74.75,2023,1,2,0.66
46.75,-74.25,2023,1,2,0.55
46.75,-73.75,2023,1,2,0.35
46.75,-73.25,2023,1,2,0.29
46.75,-72.75,2023,1,2,0.33
46.75,-72.25,2023,1,2,0.44
46.75,-71.75,2023,1,2,0.57
46.75,-71.25,2023,1,2,0.67
39.75,-80.25,2023,1,3,23.45
39.75,-79.75,2023,1,3,19.68
39.75,-79.25,2023,1,3,15.61
39.75,-78.75,2023,1,3,11.49
39.75,-78.25,2023,1,3,9.2
39.75,-77.75,2023,1,3,8.26
39.75,-77.25,2023,1,3,7.34
39.75,-76.75,2023,1,3,5.96
39.75,-76.25,2023,1,3,4.47
39.75,-75.75,2023,1,3,3.28
39.75,-75.25,2023,1,3,2.9
39.75,-74.75,2023,1,3,2.57
39.75,-74.25,2023,1,3,1.91
39.75,-73.75,2023,1,3,0.96
39.75,-73.25,2023,1,3,0.93
39.75,-72.75,2023,1,3,0.96
39.75,-72.25,2023,1,3,0.88
39.75,-71.75,2023,1,3,0.77
39.75,-71.25,2023,1,3,0.91
40.25,-80.25,2023,1,3,24.74
40.25,-79.75,2023,1,3,24.6
40.25,-79.25,2023,1,3,23.33
40.25,-78.75,2023,1,3,20.34
40.25,-78.25,2023,1,3,17.2
40.25,-77.75,2023,1,3,15.68
40.25,-77.25,2023,1,3,14.08
40.25,-76.75,2023,1,3,11.97
40.25,-76.25,2023,1,3,10.23
40.25,-75.75,2023,1,3,7.86
40.25,-75.25,2023,1,3,7.25
40.25,-74.75,2023,1,3,6.45
40.25,-74.25,2023,1,3,4.94
40.25,-73.75,2023,1,3,3.7
40.25,-73.25,2023,1,3,3.63
40.25,-72.75,2023,1,3,3.57
40.25,-72.25,2023,1,3,3.4
40.25,-71.75,2023,1,3,3.16
40.25,-71.25,2023,1,3,3.02
40.75,-80.25,2023,1,3,21.73
40.75,-79.75,2023,1,3,23.18
40.75,-79.25,2023,1,3,23.84
40.75,-78.75,2023,1,3,22.68
40.75,-78.25,2023,1,3,19.66
40.75,-77.75,2023,1,3,18.51
40.75,-77.25,2023,1,3,17.29
40.75,-76.75,2023,1,3,15.64
40.75,-76.25,2023,1,3,14.71
40.75,-75.75,2023,1,3,11.96
40.75,-75.25,2023,1,3,11.13
40.75,-74.75,2023,1,3,10.08
40.75,-74.25,2023,1,3,8.48
40.75,-73.75,2023,1,3,7.8
40.75,-73.25,2023,1,3,7.82
40.75,-72.75,2023,1,3,7.87
40.75,-72.25,2023,1,3,7.52
40.75,-71.75,2023,1,3,6.82
40.75,-71.25,2023,1,3,6.22
41.25,-80.25,2023,1,3,18.78
41.25,-79.75,2023,1,3,20.12
41.25,-79.25,2023,1,3,20.75
41.25,-78.75,2023,1,3,19.64
41.25,-78.25,2023,1,3,16.83
41.25,-77.75,2023,1,3,16.26
41.25,-77.25,2023,1,3,15.73
41.25,-76.75,2023,1,3,14.83
41.25,-76.25,2023,1,3,14.88
41.25,-75.75,2023,1,3,13.51
41.25,-75.25,2023,1,3,12.68
41.25,-74.75,2023,1,3,11.62
41.25,-74.25,2023,1,3,10.46
41.25,-73.75,2023,1,3,10.26
41.25,-73.25,2023,1,3,11.12
41.25,-72.75,2023,1,3,11.48
41.25,-72.25,2023,1,3,11.18
41.25,-71.75,2023,1,3,10.42
41.25,-71.25,2023,1,3,9.78
41.75,-80.25,2023,1,3,14.34
41.75,-79.75,2023,1,3,16.1
41.75,-79.25,2023,1,3,16.87
41.75,-78.75,2023,1,3,16.53
41.75,-78.25,2023,1,3,14.91
41.75,-77.75,2023,1,3,14.38
41.75,-77.25,2023,1,3,13.89
41.75,-76.75,2023,1,3,13.35
41.75,-76.25,2023,1,3,13.6
41.75,-75.75,2023,1,3,13.4
41.75,-75.25,2023,1,3,13.05
41.75,-74.75,2023,1,3,11.7
41.75,-74.25,2023,1,3,9.95
41.75,-73.75,2023,1,3,9.88
41.75,-73.25,2023,1,3,11.32
41.75,-72.75,2023,1,3,12.3
41.75,-72.25,2023,1,3,12.99
41.75,-71.75,2023,1,3,13.18
41.75,-71.25,2023,1,3,12.33
42.25,-80.25,2023,1,3,7.22
42.25,-79.75,2023,1,3,8.88
42.25,-79.25,2023,1,3,11.07
42.25,-78.75,2023,1,3,14.24
42.25,-78.25,2023,1,3,13.9
42.25,-77.75,2023,1,3,13.7
42.25,-77.25,2023,1,3,13.58
42.25,-76.75,2023,1,3,13.4
42.25,-76.25,2023,1,3,12.95
42.25,-75.75,2023,1,3,12.35
42.25,-75.25,2023,1,3,11.64
42.25,-74.75,2023,1,3,10.18
